Invoice ID,Branch,Region,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Month,Payment,cogs,gross margin percentage,gross income,Rating
277-63-2961,B,West,Mumbai,Member,Female,Sports and travel,73.97,1,3.7,77.67,02-03-2019,3.53.00 PM,March,Credit card,73.97,4.76,3.52,5.4
573-98-8548,C,South,Banglore,Member,Male,Fashion accessories,31.9,1,1.6,33.5,01-05-2019,12.40.00 PM,May,Ewallet,31.9,4.76,1.52,9.1
620-02-2046,C,South,Banglore,Normal,Female,Home and lifestyle,69.4,2,6.94,145.74,01-01-2019,7.48.00 PM,January,Ewallet,138.8,4.76,6.61,9
282-35-2475,B,West,Mumbai,Normal,Male,Sports and travel,93.31,2,9.33,195.95,03-01-2019,5.53.00 PM,January,Cash,186.62,4.76,8.88,6.3
511-54-3087,B,West,Mumbai,Normal,Female,Sports and travel,88.45,1,4.42,92.87,02-01-2019,4.36.00 PM,January,Credit card,88.45,4.76,4.21,9.5
726-29-6793,A,North,Delhi,Member,Female,Electronic accessories,24.18,8,9.67,203.11,01-01-2019,8.54.00 PM,January,Ewallet,193.44,4.76,9.21,9.8
387-49-4215,B,West,Mumbai,Member,Male,Sports and travel,48.5,3,7.28,152.78,01-08-2019,12.50.00 PM,August,Cash,145.5,4.76,6.93,6.7
862-17-9201,B,West,Mumbai,Normal,Male,Food and beverages,84.05,6,25.22,529.52,01-01-2019,10.48.00 AM,January,Credit card,504.3,4.76,24,7.7
291-21-5991,B,West,Mumbai,Member,Female,Health and beauty,61.29,5,15.32,321.77,03-01-2019,2.28.00 PM,January,Cash,306.45,4.76,14.59,7
602-80-9671,C,South,Banglore,Member,Male,Home and lifestyle,15.95,6,4.79,100.49,02-09-2019,5.15.00 PM,September,Credit card,95.7,4.76,4.56,5.1
347-72-6115,B,West,Mumbai,Member,Male,Sports and travel,90.74,7,31.76,666.94,01-01-2019,6.03.00 PM,January,Credit card,635.18,4.76,30.23,6.2
209-61-0206,A,North,Delhi,Normal,Male,Home and lifestyle,42.91,5,10.73,225.28,01-05-2019,5.29.00 PM,May,Ewallet,214.55,4.76,10.21,6.1
595-27-4851,A,North,Delhi,Normal,Male,Fashion accessories,54.28,7,19,398.96,01-01-2019,6.05.00 PM,January,Ewallet,379.96,4.76,18.09,9.3
189-52-0236,A,North,Delhi,Normal,Female,Electronic accessories,99.55,7,34.84,731.69,03-01-2019,12.07.00 PM,January,Cash,696.85,4.76,33.17,7.6
503-07-0930,C,South,Banglore,Member,Female,Sports and travel,58.39,7,20.44,429.17,02-01-2019,7.49.00 PM,January,Credit card,408.73,4.76,19.46,8.2
413-20-6708,C,South,Banglore,Member,Male,Fashion accessories,51.47,1,2.57,54.04,03-01-2019,3.52.00 PM,January,Ewallet,51.47,4.76,2.45,8.5
425-85-2085,B,West,Mumbai,Member,Female,Health and beauty,54.86,5,13.72,288.02,03-01-2019,4.48.00 PM,January,Ewallet,274.3,4.76,13.06,9.8
521-18-7827,C,South,Banglore,Member,Female,Home and lifestyle,39.39,5,9.85,206.8,01-01-2019,8.46.00 PM,January,Credit card,196.95,4.76,9.37,8.7
220-28-1851,A,North,Delhi,Normal,Female,Home and lifestyle,34.73,2,3.47,72.93,03-01-2019,6.14.00 PM,January,Ewallet,69.46,4.76,3.31,9.7
600-38-9738,C,South,Banglore,Member,Female,Sports and travel,71.92,5,17.98,377.58,01-01-2019,3.05.00 PM,January,Credit card,359.6,4.76,17.12,4.3
734-91-1155,B,West,Mumbai,Normal,Male,Electronic accessories,45.71,3,6.86,143.99,03-01-2019,10.34.00 AM,January,Credit card,137.13,4.76,6.53,7.7
451-28-5717,C,South,Banglore,Member,Male,Home and lifestyle,83.17,6,24.95,523.97,03-01-2019,11.23.00 AM,January,Cash,499.02,4.76,23.75,7.3
609-81-8548,A,North,Delhi,Member,Male,Home and lifestyle,37.44,6,11.23,235.87,02-06-2019,1.55.00 PM,June,Credit card,224.64,4.76,10.69,5.9
133-14-7229,C,South,Banglore,Normal,Female,Health and beauty,62.87,2,6.29,132.03,01-01-2019,11.43.00 AM,January,Cash,125.74,4.76,5.99,5
534-01-4457,A,North,Delhi,Normal,Female,Food and beverages,81.71,6,24.51,514.77,01-01-2019,2.36.00 PM,January,Credit card,490.26,4.76,23.34,8
719-89-8991,A,North,Delhi,Member,Male,Sports and travel,91.41,5,22.85,479.9,02-01-2019,4.03.00 PM,January,Ewallet,457.05,4.76,21.76,7.1
286-62-6248,B,West,Mumbai,Normal,Female,Fashion accessories,39.21,4,7.84,164.68,01-01-2019,8.03.00 PM,January,Credit card,156.84,4.76,7.47,9
339-38-9982,B,West,Mumbai,Member,Female,Fashion accessories,59.86,2,5.99,125.71,01-01-2019,2.55.00 PM,January,Ewallet,119.72,4.76,5.7,6.7
827-44-5872,B,West,Mumbai,Member,Male,Food and beverages,54.36,10,27.18,570.78,02-07-2019,11.28.00 AM,July,Credit card,543.6,4.76,25.88,6.1
827-77-7633,A,North,Delhi,Normal,Female,Sports and travel,98.09,9,44.14,926.95,02-01-2019,7.41.00 PM,January,Cash,882.81,4.76,42.02,9.3
287-83-1405,A,North,Delhi,Normal,Female,Health and beauty,25.43,6,7.63,160.21,02-12-2019,7.01.00 PM,December,Ewallet,152.58,4.76,7.26,7
435-13-4908,A,North,Delhi,Member,Female,Fashion accessories,86.68,8,34.67,728.11,01-01-2019,6.04.00 PM,January,Credit card,693.44,4.76,33.01,7.2
857-67-9057,B,West,Mumbai,Normal,Female,Electronic accessories,22.95,10,11.48,240.98,02-06-2019,7.20.00 PM,June,Ewallet,229.5,4.76,10.92,8.2
236-27-1144,C,South,Banglore,Normal,Male,Food and beverages,16.31,9,7.34,154.13,03-01-2019,10.31.00 AM,January,Ewallet,146.79,4.76,6.99,8.4
892-05-6689,A,North,Delhi,Normal,Male,Home and lifestyle,28.32,5,7.08,148.68,03-11-2019,1.28.00 PM,November,Ewallet,141.6,4.76,6.74,6.2
583-41-4548,C,South,Banglore,Normal,Female,Home and lifestyle,16.67,7,5.83,122.52,02-07-2019,11.36.00 AM,July,Ewallet,116.69,4.76,5.55,7.4
339-12-4827,B,West,Mumbai,Member,Male,Fashion accessories,73.96,1,3.7,77.66,01-05-2019,11.32.00 AM,May,Credit card,73.96,4.76,3.52,5
643-38-7867,A,North,Delhi,Normal,Female,Home and lifestyle,97.94,1,4.9,102.84,03-07-2019,11.44.00 AM,July,Ewallet,97.94,4.76,4.66,6.9
308-81-0538,A,North,Delhi,Normal,Male,Fashion accessories,73.05,4,14.61,306.81,02-01-2019,5.16.00 PM,January,Credit card,292.2,4.76,13.91,4.9
358-88-9262,C,South,Banglore,Member,Male,Food and beverages,87.48,6,26.24,551.12,02-01-2019,6.43.00 PM,January,Ewallet,524.88,4.76,24.98,5.1
460-35-4390,A,North,Delhi,Normal,Female,Home and lifestyle,30.68,3,4.6,96.64,01-01-2019,11.00.00 AM,January,Ewallet,92.04,4.76,4.38,9.1
343-87-0864,C,South,Banglore,Member,Female,Health and beauty,75.88,1,3.79,79.67,01-03-2019,10.30.00 AM,March,Credit card,75.88,4.76,3.61,7.1
173-50-1108,B,West,Mumbai,Member,Male,Sports and travel,20.18,4,4.04,84.76,02-01-2019,12.14.00 PM,January,Credit card,80.72,4.76,3.84,5
243-47-2663,C,South,Banglore,Member,Female,Electronic accessories,18.77,6,5.63,118.25,01-01-2019,4.43.00 PM,January,Credit card,112.62,4.76,5.36,5.5
841-18-8232,B,West,Mumbai,Normal,Male,Food and beverages,71.2,1,3.56,74.76,01-05-2019,8.40.00 PM,May,Credit card,71.2,4.76,3.39,9.2
701-23-5550,B,West,Mumbai,Member,Female,Home and lifestyle,38.81,4,7.76,163,03-01-2019,1.40.00 PM,January,Ewallet,155.24,4.76,7.39,4.9
647-50-1224,A,North,Delhi,Normal,Male,Fashion accessories,29.42,10,14.71,308.91,01-12-2019,4.23.00 PM,December,Ewallet,294.2,4.76,14,8.9
541-48-8554,A,North,Delhi,Normal,Female,Sports and travel,60.95,9,27.43,575.98,01-07-2019,12.08.00 PM,July,Credit card,548.55,4.76,26.11,6
539-21-7227,B,West,Mumbai,Normal,Male,Sports and travel,51.54,5,12.89,270.59,01-01-2019,5.45.00 PM,January,Cash,257.7,4.76,12.27,4.2
213-32-1216,A,North,Delhi,Normal,Male,Electronic accessories,66.06,6,19.82,416.18,01-01-2019,10.28.00 AM,January,Cash,396.36,4.76,18.87,7.3
747-58-7183,B,West,Mumbai,Normal,Female,Fashion accessories,57.27,3,8.59,180.4,02-09-2019,8.31.00 PM,September,Ewallet,171.81,4.76,8.18,6.5
582-52-8065,B,West,Mumbai,Normal,Male,Fashion accessories,54.31,9,24.44,513.23,02-01-2019,10.49.00 AM,January,Cash,488.79,4.76,23.27,8.9
210-57-1719,B,West,Mumbai,Normal,Male,Health and beauty,58.24,9,26.21,550.37,02-05-2019,12.34.00 PM,May,Cash,524.16,4.76,24.95,9.7
399-69-4630,C,South,Banglore,Normal,Female,Electronic accessories,22.21,6,6.66,139.92,03-07-2019,10.23.00 AM,July,Credit card,133.26,4.76,6.34,8.6
134-75-2619,A,North,Delhi,Member,Female,Electronic accessories,19.32,7,6.76,142,03-01-2019,6.51.00 PM,January,Cash,135.24,4.76,6.44,6.9
356-44-8813,B,West,Mumbai,Normal,Female,Home and lifestyle,37.48,3,5.62,118.06,01-01-2019,1.45.00 PM,January,Credit card,112.44,4.76,5.35,7.7
198-66-9832,B,West,Mumbai,Member,Male,Fashion accessories,72.04,2,7.2,151.28,02-04-2019,7.38.00 PM,April,Cash,144.08,4.76,6.86,9.5
283-26-5248,C,South,Banglore,Member,Male,Food and beverages,98.52,10,49.26,1034.46,01-01-2019,8.23.00 PM,January,Ewallet,985.2,4.76,46.9,4.5
712-39-0363,A,North,Delhi,Member,Female,Food and beverages,41.66,6,12.5,262.46,01-02-2019,3.24.00 PM,February,Ewallet,249.96,4.76,11.9,5.6
218-59-9410,A,North,Delhi,Member,Male,Home and lifestyle,72.42,3,10.86,228.12,03-01-2019,4.54.00 PM,January,Ewallet,217.26,4.76,10.34,8.2
174-75-0888,B,West,Mumbai,Normal,Female,Electronic accessories,21.58,9,9.71,203.93,03-01-2019,12.32.00 PM,January,Cash,194.22,4.76,9.24,7.3
866-99-7614,C,South,Banglore,Normal,Female,Food and beverages,89.2,10,44.6,936.6,02-11-2019,3.42.00 PM,November,Credit card,892,4.76,42.46,4.4
134-54-4720,B,West,Mumbai,Normal,Male,Electronic accessories,42.42,8,16.97,356.33,01-01-2019,1.58.00 PM,January,Ewallet,339.36,4.76,16.15,5.7
760-90-2357,A,North,Delhi,Member,Female,Electronic accessories,74.51,6,22.35,469.41,03-01-2019,3.08.00 PM,January,Ewallet,447.06,4.76,21.28,5
514-37-2845,B,West,Mumbai,Normal,Female,Fashion accessories,99.25,2,9.93,208.43,03-01-2019,1.02.00 PM,January,Cash,198.5,4.76,9.45,9
698-98-5964,A,North,Delhi,Normal,Male,Food and beverages,81.21,10,40.61,852.71,01-01-2019,1.01.00 PM,January,Credit card,812.1,4.76,38.66,6.3
718-57-9773,C,South,Banglore,Normal,Male,Sports and travel,49.33,10,24.67,517.97,02-03-2019,4.40.00 PM,March,Credit card,493.3,4.76,23.48,9.4
651-88-7328,A,North,Delhi,Normal,Male,Fashion accessories,65.74,9,29.58,621.24,01-01-2019,1.55.00 PM,January,Cash,591.66,4.76,28.16,7.7
241-11-2261,B,West,Mumbai,Normal,Male,Fashion accessories,79.86,7,27.95,586.97,01-10-2019,10.33.00 AM,October,Credit card,559.02,4.76,26.61,5.5
408-26-9866,C,South,Banglore,Normal,Male,Sports and travel,73.98,7,25.89,543.75,03-02-2019,4.42.00 PM,February,Ewallet,517.86,4.76,24.65,4.1
834-83-1826,B,West,Mumbai,Member,Male,Home and lifestyle,82.04,5,20.51,430.71,02-01-2019,5.16.00 PM,January,Credit card,410.2,4.76,19.53,7.6
343-61-3544,B,West,Mumbai,Member,Female,Sports and travel,26.67,10,13.34,280.04,01-01-2019,11.48.00 AM,January,Cash,266.7,4.76,12.69,8.6
239-48-4278,A,North,Delhi,Member,Female,Food and beverages,10.13,7,3.55,74.46,03-10-2019,7.35.00 PM,October,Ewallet,70.91,4.76,3.38,8.3
355-34-6244,B,West,Mumbai,Normal,Female,Food and beverages,72.39,2,7.24,152.02,01-01-2019,7.55.00 PM,January,Credit card,144.78,4.76,6.89,8.1
550-84-8664,A,North,Delhi,Normal,Female,Sports and travel,85.91,5,21.48,451.03,03-01-2019,2.33.00 PM,January,Credit card,429.55,4.76,20.45,8.6
339-96-8318,B,West,Mumbai,Member,Female,Fashion accessories,81.31,7,28.46,597.63,03-01-2019,7.49.00 PM,January,Ewallet,569.17,4.76,27.09,6.3
458-61-0011,B,West,Mumbai,Normal,Female,Food and beverages,60.3,4,12.06,253.26,02-01-2019,6.43.00 PM,January,Cash,241.2,4.76,11.48,5.8
592-34-6155,C,South,Banglore,Normal,Female,Food and beverages,31.77,4,6.35,133.43,01-01-2019,2.43.00 PM,January,Ewallet,127.08,4.76,6.05,6.2
797-88-0493,A,North,Delhi,Normal,Male,Health and beauty,64.27,4,12.85,269.93,03-01-2019,1.54.00 PM,January,Cash,257.08,4.76,12.24,7.7
207-73-1363,B,West,Mumbai,Normal,Female,Health and beauty,69.51,2,6.95,145.97,03-01-2019,12.15.00 PM,January,Ewallet,139.02,4.76,6.62,8.1
390-31-6381,C,South,Banglore,Normal,Female,Food and beverages,27.22,3,4.08,85.74,01-07-2019,12.37.00 PM,July,Cash,81.66,4.76,3.89,7.3
443-82-0585,A,North,Delhi,Member,Male,Health and beauty,77.68,4,15.54,326.26,02-01-2019,7.54.00 PM,January,Cash,310.72,4.76,14.79,8.4
339-18-7061,C,South,Banglore,Member,Male,Fashion accessories,92.98,2,9.3,195.26,02-01-2019,3.06.00 PM,January,Credit card,185.96,4.76,8.85,8
359-90-3665,B,West,Mumbai,Member,Male,Fashion accessories,18.08,4,3.62,75.94,01-01-2019,6.03.00 PM,January,Credit card,72.32,4.76,3.44,9.5
375-72-3056,B,West,Mumbai,Normal,Female,Sports and travel,63.06,3,9.46,198.64,01-01-2019,3.58.00 PM,January,Ewallet,189.18,4.76,9,7
127-47-6963,A,North,Delhi,Normal,Female,Health and beauty,51.71,4,10.34,217.18,03-09-2019,1.53.00 PM,September,Credit card,206.84,4.76,9.85,9.8
278-86-2735,A,North,Delhi,Normal,Male,Food and beverages,52.34,3,7.85,164.87,03-01-2019,2.03.00 PM,January,Cash,157.02,4.76,7.47,9.2
695-28-6250,A,North,Delhi,Normal,Male,Sports and travel,43.06,5,10.77,226.07,02-04-2019,4.38.00 PM,April,Ewallet,215.3,4.76,10.25,7.7
379-17-6588,C,South,Banglore,Normal,Female,Fashion accessories,59.61,10,29.81,625.91,03-01-2019,11.07.00 AM,January,Cash,596.1,4.76,28.37,5.3
227-50-3718,A,North,Delhi,Normal,Female,Health and beauty,14.62,5,3.66,76.76,03-04-2019,12.23.00 PM,April,Cash,73.1,4.76,3.48,4.4
302-15-2162,C,South,Banglore,Member,Female,Health and beauty,46.53,6,13.96,293.14,03-03-2019,10.54.00 AM,March,Credit card,279.18,4.76,13.29,4.3
788-07-8452,C,South,Banglore,Member,Male,Home and lifestyle,24.24,7,8.48,178.16,01-01-2019,5.38.00 PM,January,Ewallet,169.68,4.76,8.08,9.4
560-49-6611,A,North,Delhi,Member,Male,Sports and travel,45.58,1,2.28,47.86,02-07-2019,2.13.00 PM,July,Cash,45.58,4.76,2.17,9.8
880-35-0356,A,North,Delhi,Member,Male,Sports and travel,75.2,3,11.28,236.88,02-05-2019,11.51.00 AM,May,Ewallet,225.6,4.76,10.74,4.8
585-11-6748,B,West,Mumbai,Member,Female,Sports and travel,96.8,3,14.52,304.92,03-01-2019,1.05.00 PM,January,Cash,290.4,4.76,13.82,5.3
470-31-3286,B,West,Mumbai,Normal,Female,Health and beauty,14.82,3,2.22,46.68,03-01-2019,11.30.00 AM,January,Credit card,44.46,4.76,2.12,8.7
152-68-2907,A,North,Delhi,Normal,Female,Food and beverages,52.2,3,7.83,164.43,02-01-2019,1.30.00 PM,January,Credit card,156.6,4.76,7.45,9.5
123-35-4896,C,South,Banglore,Normal,Male,Sports and travel,46.66,9,21,440.94,02-01-2019,7.11.00 PM,January,Ewallet,419.94,4.76,19.99,5.3
258-69-7810,C,South,Banglore,Normal,Male,Fashion accessories,36.85,5,9.21,193.46,01-01-2019,6.53.00 PM,January,Cash,184.25,4.76,8.77,9.2
334-64-2006,A,North,Delhi,Member,Male,Home and lifestyle,70.32,2,7.03,147.67,03-01-2019,2.22.00 PM,January,Ewallet,140.64,4.76,6.69,9.6
219-61-4139,C,South,Banglore,Normal,Female,Electronic accessories,83.08,1,4.15,87.23,01-01-2019,5.16.00 PM,January,Ewallet,83.08,4.76,3.95,6.4
881-41-7302,C,South,Banglore,Normal,Male,Fashion accessories,64.99,1,3.25,68.24,01-01-2019,10.06.00 AM,January,Credit card,64.99,4.76,3.09,4.5
373-09-4567,C,South,Banglore,Normal,Female,Food and beverages,77.56,10,38.78,814.38,03-01-2019,8.35.00 PM,January,Ewallet,775.6,4.76,36.92,6.9
642-30-6693,B,West,Mumbai,Normal,Male,Sports and travel,54.51,6,16.35,343.41,03-01-2019,1.54.00 PM,January,Ewallet,327.06,4.76,15.57,7.8
484-22-8230,C,South,Banglore,Member,Male,Fashion accessories,51.89,7,18.16,381.39,01-08-2019,8.08.00 PM,August,Cash,363.23,4.76,17.29,4.5
830-58-2383,B,West,Mumbai,Normal,Female,Home and lifestyle,31.75,4,6.35,133.35,02-08-2019,3.26.00 PM,August,Cash,127,4.76,6.05,8.6
559-98-9873,A,North,Delhi,Member,Male,Fashion accessories,53.65,7,18.78,394.33,02-10-2019,12.56.00 PM,October,Ewallet,375.55,4.76,17.88,5.2
544-32-5024,C,South,Banglore,Member,Male,Food and beverages,49.79,4,9.96,209.12,03-01-2019,7.16.00 PM,January,Credit card,199.16,4.76,9.48,6.4
318-12-0304,A,North,Delhi,Normal,Female,Fashion accessories,30.61,1,1.53,32.14,01-01-2019,12.20.00 PM,January,Ewallet,30.61,4.76,1.46,5.2
349-97-8902,B,West,Mumbai,Member,Female,Food and beverages,57.89,2,5.79,121.57,01-01-2019,10.37.00 AM,January,Ewallet,115.78,4.76,5.51,8.9
421-95-9805,A,North,Delhi,Normal,Male,Electronic accessories,28.96,1,1.45,30.41,02-07-2019,10.18.00 AM,July,Credit card,28.96,4.76,1.38,6.2
277-35-5865,C,South,Banglore,Member,Male,Food and beverages,98.97,9,44.54,935.27,03-09-2019,11.23.00 AM,September,Cash,890.73,4.76,42.4,6.7
789-23-8625,B,West,Mumbai,Member,Female,Fashion accessories,93.22,3,13.98,293.64,01-01-2019,11.45.00 AM,January,Cash,279.66,4.76,13.31,7.2
284-54-4231,C,South,Banglore,Member,Female,Sports and travel,80.93,1,4.05,84.98,01-01-2019,4.08.00 PM,January,Credit card,80.93,4.76,3.85,9
443-59-0061,A,North,Delhi,Member,Female,Food and beverages,67.45,10,33.73,708.23,02-03-2019,11.25.00 AM,March,Ewallet,674.5,4.76,32.11,4.2
509-29-3912,A,North,Delhi,Member,Male,Sports and travel,38.72,9,17.42,365.9,03-01-2019,12.24.00 PM,January,Ewallet,348.48,4.76,16.59,4.2
327-40-9673,B,West,Mumbai,Member,Female,Sports and travel,72.6,6,21.78,457.38,01-01-2019,7.51.00 PM,January,Cash,435.6,4.76,20.73,6.9
840-19-2096,C,South,Banglore,Member,Female,Electronic accessories,87.91,5,21.98,461.53,03-01-2019,6.10.00 PM,January,Ewallet,439.55,4.76,20.92,4.4
828-46-6863,A,North,Delhi,Member,Female,Food and beverages,98.53,6,29.56,620.74,01-01-2019,11.22.00 AM,January,Credit card,591.18,4.76,28.14,4
641-96-3695,C,South,Banglore,Member,Male,Fashion accessories,43.46,6,13.04,273.8,02-07-2019,5.55.00 PM,July,Ewallet,260.76,4.76,12.41,8.5
420-97-3340,A,North,Delhi,Normal,Male,Food and beverages,71.68,3,10.75,225.79,03-01-2019,3.30.00 PM,January,Credit card,215.04,4.76,10.24,9.2
436-54-4512,A,North,Delhi,Member,Male,Food and beverages,91.61,1,4.58,96.19,03-01-2019,7.44.00 PM,January,Cash,91.61,4.76,4.36,9.8
670-79-6321,B,West,Mumbai,Member,Male,Home and lifestyle,94.59,7,33.11,695.24,01-01-2019,3.27.00 PM,January,Credit card,662.13,4.76,31.52,4.9
852-62-7105,B,West,Mumbai,Normal,Male,Fashion accessories,83.25,10,41.63,874.13,01-12-2019,11.25.00 AM,December,Credit card,832.5,4.76,39.63,4.4
598-06-7312,B,West,Mumbai,Member,Female,Fashion accessories,91.35,1,4.57,95.92,02-01-2019,3.42.00 PM,January,Cash,91.35,4.76,4.35,6.8
135-13-8269,B,West,Mumbai,Member,Male,Food and beverages,78.88,2,7.89,165.65,01-01-2019,4.04.00 PM,January,Cash,157.76,4.76,7.51,9.1
816-57-2053,A,North,Delhi,Normal,Female,Sports and travel,60.87,2,6.09,127.83,03-09-2019,12.37.00 PM,September,Ewallet,121.74,4.76,5.79,8.7
628-90-8624,B,West,Mumbai,Member,Female,Health and beauty,82.58,10,41.29,867.09,03-01-2019,2.41.00 PM,January,Cash,825.8,4.76,39.31,5
856-66-2701,A,North,Delhi,Member,Female,Home and lifestyle,53.3,3,8,167.9,01-01-2019,2.19.00 PM,January,Ewallet,159.9,4.76,7.61,7.5
308-39-1707,A,North,Delhi,Normal,Male,Fashion accessories,12.09,1,0.6,12.69,01-01-2019,6.19.00 PM,January,Credit card,12.09,4.76,0.58,8.2
149-61-1929,A,North,Delhi,Normal,Female,Sports and travel,64.19,10,32.1,674,01-01-2019,2.08.00 PM,January,Credit card,641.9,4.76,30.55,6.7
655-07-2265,A,North,Delhi,Normal,Female,Electronic accessories,78.31,3,11.75,246.68,03-05-2019,4.38.00 PM,May,Ewallet,234.93,4.76,11.18,5.4
589-02-8023,A,North,Delhi,Member,Female,Food and beverages,83.77,2,8.38,175.92,01-01-2019,10.54.00 AM,January,Credit card,167.54,4.76,7.97,7
420-04-7590,B,West,Mumbai,Normal,Female,Home and lifestyle,99.7,3,14.96,314.06,03-01-2019,11.29.00 AM,January,Ewallet,299.1,4.76,14.24,4.7
182-88-2763,B,West,Mumbai,Member,Female,Food and beverages,79.91,3,11.99,251.72,03-01-2019,7.28.00 PM,January,Credit card,239.73,4.76,11.41,5
188-55-0967,B,West,Mumbai,Member,Female,Health and beauty,66.47,10,33.24,697.94,01-01-2019,3.01.00 PM,January,Credit card,664.7,4.76,31.64,5
610-46-4100,A,North,Delhi,Normal,Female,Health and beauty,28.95,7,10.13,212.78,03-03-2019,8.31.00 PM,March,Credit card,202.65,4.76,9.65,6
318-81-2368,C,South,Banglore,Normal,Male,Electronic accessories,46.2,1,2.31,48.51,03-01-2019,12.16.00 PM,January,Cash,46.2,4.76,2.2,6.3
364-33-8584,B,West,Mumbai,Member,Male,Food and beverages,17.63,5,4.41,92.56,03-08-2019,3.27.00 PM,August,Cash,88.15,4.76,4.2,8.5
665-63-9737,B,West,Mumbai,Normal,Female,Fashion accessories,52.42,3,7.86,165.12,02-01-2019,5.36.00 PM,January,Ewallet,157.26,4.76,7.49,7.5
695-09-5146,B,West,Mumbai,Member,Male,Food and beverages,98.79,3,14.82,311.19,02-01-2019,8.00.00 PM,January,Ewallet,296.37,4.76,14.11,6.4
155-45-3814,C,South,Banglore,Member,Male,Electronic accessories,88.55,8,35.42,743.82,03-01-2019,3.29.00 PM,January,Ewallet,708.4,4.76,33.72,4.7
794-32-2436,B,West,Mumbai,Member,Female,Electronic accessories,55.67,2,5.57,116.91,03-01-2019,3.08.00 PM,January,Ewallet,111.34,4.76,5.3,6
131-15-8856,C,South,Banglore,Member,Male,Food and beverages,72.52,8,29.01,609.17,03-01-2019,7.26.00 PM,January,Credit card,580.16,4.76,27.62,4
273-84-2164,C,South,Banglore,Member,Female,Electronic accessories,12.05,5,3.01,63.26,02-01-2019,3.53.00 PM,January,Ewallet,60.25,4.76,2.87,5.5
706-36-6154,A,North,Delhi,Member,Female,Home and lifestyle,19.36,9,8.71,182.95,01-01-2019,6.43.00 PM,January,Ewallet,174.24,4.76,8.29,8.7
778-89-7974,C,South,Banglore,Normal,Female,Health and beauty,70.21,6,21.06,442.32,03-01-2019,2.58.00 PM,January,Cash,421.26,4.76,20.05,7.4
574-31-8277,B,West,Mumbai,Member,Female,Fashion accessories,33.63,1,1.68,35.31,03-01-2019,7.55.00 PM,January,Cash,33.63,4.76,1.6,5.6
859-71-0933,C,South,Banglore,Member,Male,Sports and travel,15.49,2,1.55,32.53,01-01-2019,3.10.00 PM,January,Cash,30.98,4.76,1.47,6.3
740-11-5257,C,South,Banglore,Normal,Female,Electronic accessories,24.74,10,12.37,259.77,02-01-2019,4.44.00 PM,January,Cash,247.4,4.76,11.78,7.1
369-82-2676,B,West,Mumbai,Normal,Female,Electronic accessories,75.66,5,18.92,397.22,01-01-2019,6.22.00 PM,January,Ewallet,378.3,4.76,18.01,7.8
563-47-4072,B,West,Mumbai,Normal,Male,Health and beauty,55.81,6,16.74,351.6,01-01-2019,11.52.00 AM,January,Cash,334.86,4.76,15.94,9.9
742-04-5161,A,North,Delhi,Member,Female,Home and lifestyle,72.78,10,36.39,764.19,02-03-2019,5.24.00 PM,March,Cash,727.8,4.76,34.64,7.3
149-15-7606,B,West,Mumbai,Member,Female,Sports and travel,37.32,9,16.79,352.67,03-06-2019,3.31.00 PM,June,Ewallet,335.88,4.76,15.99,5.1
133-77-3154,B,West,Mumbai,Member,Female,Fashion accessories,60.18,4,12.04,252.76,02-01-2019,6.04.00 PM,January,Credit card,240.72,4.76,11.46,9.4
169-52-4504,A,North,Delhi,Normal,Male,Electronic accessories,15.69,3,2.35,49.42,03-01-2019,2.13.00 PM,January,Credit card,47.07,4.76,2.24,5.8
250-81-7186,C,South,Banglore,Normal,Male,Electronic accessories,99.69,1,4.98,104.67,02-01-2019,10.23.00 AM,January,Credit card,99.69,4.76,4.75,8
562-12-5430,A,North,Delhi,Member,Male,Fashion accessories,88.15,3,13.22,277.67,01-01-2019,10.11.00 AM,January,Ewallet,264.45,4.76,12.59,7.9
816-72-8853,A,North,Delhi,Member,Male,Sports and travel,27.93,5,6.98,146.63,01-01-2019,3.48.00 PM,January,Cash,139.65,4.76,6.65,5.9
491-38-3499,A,North,Delhi,Member,Female,Fashion accessories,55.45,1,2.77,58.22,02-01-2019,5.46.00 PM,January,Credit card,55.45,4.76,2.64,4.9
322-02-2271,B,West,Mumbai,Normal,Male,Sports and travel,42.97,3,6.45,135.36,02-03-2019,11.46.00 AM,March,Cash,128.91,4.76,6.14,9.3
842-29-4695,C,South,Banglore,Member,Female,Sports and travel,17.14,7,6,125.98,01-01-2019,12.07.00 PM,January,Credit card,119.98,4.76,5.71,7.9
725-67-2480,B,West,Mumbai,Member,Male,Fashion accessories,58.75,6,17.63,370.13,03-01-2019,6.14.00 PM,January,Credit card,352.5,4.76,16.78,5.9
641-51-2661,C,South,Banglore,Member,Male,Food and beverages,87.1,10,43.55,914.55,02-12-2019,2.45.00 PM,December,Credit card,871,4.76,41.46,9.9
714-02-3114,C,South,Banglore,Normal,Male,Sports and travel,98.8,2,9.88,207.48,02-01-2019,11.39.00 AM,January,Cash,197.6,4.76,9.41,7.7
518-17-2983,A,North,Delhi,Normal,Male,Fashion accessories,48.63,4,9.73,204.25,02-04-2019,3.44.00 PM,April,Ewallet,194.52,4.76,9.26,7.6
779-42-2410,B,West,Mumbai,Member,Female,Food and beverages,57.74,3,8.66,181.88,02-01-2019,1.06.00 PM,January,Ewallet,173.22,4.76,8.25,7.7
